(2, 'pta1')
panel = 1
(0, 'NLO($E_T/4$)')
(9, 285.0, 1.0, 0.3532369650930274)
(10, 315.0, 1.0, 0.3572112161380281)
(11, 345.0, 1.0, 0.3601191790207341)
(12, 375.0, 1.0, 0.36153799658738484)
(13, 405.0, 1.0, 0.36524107776968906)
(14, 435.0, 1.0, 0.3673673831228643)
(15, 465.0, 1.0, 0.36721457248598854)
(16, 495.0, 1.0, 0.3697113474992413)
(17, 525.0, 1.0, 0.3726164514176462)
(18, 555.0, 1.0, 0.36811131958347043)
(19, 585.0, 1.0, 0.37036987302691915)
(4, 'skip')
(0, 15.0, 1.0, 0.313276669967377)
(1, 45.0, 1.0, 0.3173044582529747)
(2, 75.0, 1.0, 0.32608226612495095)
(3, 105.0, 1.0, 0.3339338141478798)
(4, 135.0, 1.0, 0.3400312487954573)
(5, 165.0, 1.0, 0.3450825736455392)
(6, 195.0, 1.0, 0.3492688857222528)
(7, 225.0, 1.0, 0.3533394455394727)
(8, 255.0, 1.0, 0.35645770099762575)
(9, 285.0, 1.0, 0.3594100182952167)
(10, 315.0, 1.0, 0.36295742175489587)
(11, 345.0, 1.0, 0.3655731149804273)
(12, 375.0, 1.0, 0.36664413153409203)
(13, 405.0, 1.0, 0.3700752057153651)
(14, 435.0, 1.0, 0.3717781808574492)
(15, 465.0, 1.0, 0.3710862302409619)
(16, 495.0, 1.0, 0.37386173745033724)
(17, 525.0, 1.0, 0.37651027100644807)
(18, 555.0, 1.0, 0.3716708823929289)
(19, 585.0, 1.0, 0.37390339321781907)
(5, 'skip')
(0, 15.0, 1.0, 0.2916108973273037)
(1, 45.0, 1.0, 0.2973257494208834)
(2, 75.0, 1.0, 0.3093788669668722)
(3, 105.0, 1.0, 0.3204549053346708)
(4, 135.0, 1.0, 0.3297265736239172)
(5, 165.0, 1.0, 0.3379900622128631)
(6, 195.0, 1.0, 0.34566563216623414)
(7, 225.0, 1.0, 0.3530190213531783)
(8, 255.0, 1.0, 0.35980628008259896)
(9, 285.0, 1.0, 0.3664902219904387)
(10, 315.0, 1.0, 0.3739523979237347)
(11, 345.0, 1.0, 0.38017067695897366)
(12, 375.0, 1.0, 0.38443946246010663)
(13, 405.0, 1.0, 0.3922693455479025)
(14, 435.0, 1.0, 0.3975066709519408)
(15, 465.0, 1.0, 0.40039921450215754)
(16, 495.0, 1.0, 0.4071026659948487)
(17, 525.0, 1.0, 0.4128139532992232)
(18, 555.0, 1.0, 0.4102099356723792)
(19, 585.0, 1.0, 0.4166527138113625)
(0, 'NLO($E_T/4$)')
(0, 15.0, 1.203831392847511, 0.04372180263178049)
(1, 45.0, 1.2215274294538963, 0.04806607820814024)
(2, 75.0, 1.2541366652281785, 0.055860178569732355)
(3, 105.0, 1.2786565800344671, 0.061836254837161264)
(4, 135.0, 1.287016482567947, 0.06420438440596676)
(5, 165.0, 1.3056057262916545, 0.06721497753519323)
(6, 195.0, 1.3196452095140376, 0.07038291906522198)
(7, 225.0, 1.333105212833948, 0.0733076056011418)
(8, 255.0, 1.3506709717810301, 0.07449829157312615)
(9, 285.0, 1.3591150840204225, 0.07684979482568066)
(10, 315.0, 1.3595028072302464, 0.08121563490548123)
(11, 345.0, 1.3764154068243917, 0.08416308197840994)
(12, 375.0, 1.4331333733756857, 0.0891057683883425)
(13, 405.0, 1.4196005004047239, 0.09320623771940195)
(14, 435.0, 1.4522221518000014, 0.09400730027139925)
(15, 465.0, 1.4620253884735332, 0.09909592093613606)
(16, 495.0, 1.4781419325475151, 0.10117233065861786)
(17, 525.0, 1.5180300432851523, 0.1064830665020835)
(18, 555.0, 1.532878168852656, 0.10310910525808215)
(19, 585.0, 1.5754368164241912, 0.10176647867296618)
(1, 'NLO($H_T/4$)')
(0, 15.0, 1.0723974649329004, 0.08632485777612009)
(1, 45.0, 1.0901388449175546, 0.07905796007699262)
(2, 75.0, 1.1324243082043506, 0.06500913821825904)
(3, 105.0, 1.1725789169930905, 0.05072968637527231)
(4, 135.0, 1.1952412899844778, 0.04895277206589843)
(5, 165.0, 1.224708746686073, 0.054098853080786435)
(6, 195.0, 1.2478999663240364, 0.059181385831188926)
(7, 225.0, 1.2682153269226852, 0.0634548546464192)
(8, 255.0, 1.2912152859728367, 0.06537133405373519)
(9, 285.0, 1.3052675675958516, 0.0691546656569777)
(10, 315.0, 1.311558501658656, 0.07457361623603576)
(11, 345.0, 1.3324096374922514, 0.07868736591666659)
(12, 375.0, 1.3909642159062552, 0.08412850589473109)
(13, 405.0, 1.3813674629363497, 0.08876333180106666)
(14, 435.0, 1.4181924201678262, 0.08981421288883973)
(15, 465.0, 1.431021164219363, 0.0953462927266231)
(16, 495.0, 1.4457043990312899, 0.09841171826903095)
(17, 525.0, 1.4898082795506715, 0.10379373784375112)
(18, 555.0, 1.5054229629597542, 0.10057363722959067)
(19, 585.0, 1.5495987953595878, 0.09967686754021465)
(2, 'NLO($m_t$)')
(0, 15.0, 1.3436898078392585, 0.06357587716939106)
(1, 45.0, 1.333638409583364, 0.06357352036986263)
(2, 75.0, 1.3218505529299527, 0.0646454973601791)
(3, 105.0, 1.3155330234620441, 0.06617551065589633)
(4, 135.0, 1.300870127800838, 0.06541176985560315)
(5, 165.0, 1.2954686358281644, 0.0650197661468932)
(6, 195.0, 1.2841675577396743, 0.06470456377714273)
(7, 225.0, 1.2690541357911236, 0.0626516582768456)
(8, 255.0, 1.2550194551226443, 0.057836876105769375)
